Frame, Timestamp, Shelf, AOI, HandR_x, HandR_y, HandR_z, HandR_rot_x, HandR_rot_y, HandR_rot_z, HandL_x, HandL_y, HandL_z, HandL_rot_x, HandL_rot_y, HandL_rot_z, Velocity_HandR_x, Velocity_HandR_y, Velocity_HandR_z, Velocity_HandL_x, Velocity_HandL_y, Velocity_HandL_z
6274, 175.2068, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.5837, 1.2449, -0.3926, 13.8574, 200.0630, 190.0318, -0.4461, 1.0122, -0.8637, 344.5168, 320.2176, 248.6309, 0.0092, -0.0112, -0.0340, 0.0639, 0.0257, -0.1141
6275, 175.2359, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.5833, 1.2448, -0.3941, 14.0878, 199.9462, 190.8737, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0155, -0.0046, -0.0516, 15.3279, -34.7805, 27.7852
6276, 175.2604, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.5826, 1.2446, -0.3962, 14.2399, 199.9452, 191.5744, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0289, -0.0062, -0.0869, 0.0000, 0.0000, 0.0000
6277, 175.2890, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.5820, 1.2450, -0.3976, 14.2383, 200.1406, 191.2962, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0198, 0.0134, -0.0479, 0.0000, 0.0000, 0.0000
6278, 175.3189, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.5816, 1.2460, -0.3986, 13.9380, 200.0859, 191.1963, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0142, 0.0333, -0.0341, 0.0000, 0.0000, 0.0000
6279, 175.3457, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.5816, 1.2473, -0.3993, 13.7098, 199.9461, 191.1809, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0003, 0.0488, -0.0266, 0.0000, 0.0000, 0.0000
6280, 175.3780, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.5821, 1.2488, -0.3999, 13.3884, 199.7915, 190.6905, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0171, 0.0444, -0.0169, 0.0000, 0.0000, 0.0000
6281, 175.4040, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.5829, 1.2503, -0.4007, 13.1403, 199.7946, 189.7886, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0281, 0.0597, -0.0332, 0.0000, 0.0000, 0.0000
6282, 175.4305, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.5836, 1.2519, -0.4018, 12.9105, 199.8185, 189.0350, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0260, 0.0601, -0.0401, 0.0000, 0.0000, 0.0000
6283, 175.4566, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.5849, 1.2537, -0.4028, 13.1274, 199.7260, 187.2137, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0493, 0.0698, -0.0390, 0.0000, 0.0000, 0.0000
6284, 175.4842, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.5875, 1.2562, -0.4041, 14.3262, 201.9757, 185.4679, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0949, 0.0899, -0.0479, 0.0000, 0.0000, 0.0000
6285, 175.5130, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.5893, 1.2584, -0.4052, 15.1853, 203.3956, 182.9601, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0642, 0.0755, -0.0383, 0.0000, 0.0000, 0.0000
6286, 175.5420, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.5914, 1.2598, -0.4060, 15.7181, 203.9574, 181.7046, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0703, 0.0488, -0.0264, 0.0000, 0.0000, 0.0000
6287, 175.5706, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.5927, 1.2604, -0.4058, 15.1537, 204.3380, 180.1357, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0469, 0.0197, 0.0070, 0.0000, 0.0000, 0.0000
6288, 175.5960, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.5939, 1.2609, -0.4057, 14.8696, 204.8065, 178.6339, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0488, 0.0223, 0.0041, 0.0000, 0.0000, 0.0000
6289, 175.6247, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.5949, 1.2607, -0.4049, 14.7296, 203.2483, 178.2011, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0341, -0.0067, 0.0275, 0.0000, 0.0000, 0.0000
6290, 175.6527, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.5955, 1.2601, -0.4038, 12.3705, 200.3451, 178.7272, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0200, -0.0218, 0.0394, 0.0000, 0.0000, 0.0000
6291, 175.6817, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.5961, 1.2587, -0.4013, 10.6830, 198.0738, 179.1830, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0207, -0.0478, 0.0880, 0.0000, 0.0000, 0.0000
6292, 175.7085, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.5977, 1.2564, -0.3962, 11.3229, 197.2480, 179.3977, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0597, -0.0876, 0.1892, 0.0000, 0.0000, 0.0000
6293, 175.7379, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.6003, 1.2548, -0.3901, 12.8717, 197.3263, 180.0282, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0892, -0.0559, 0.2070, 0.0000, 0.0000, 0.0000
6294, 175.7637, ShelfDecoration1 (UnityEngine.Transform), Top, -0.6026, 1.2533, -0.3848, 13.6982, 197.1116, 180.2984, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -23.4252, 48.7199, -14.9584, 0.0000, 0.0000, -2.1380
6294, 175.7637, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.6026, 1.2533, -0.3848, 13.6982, 197.1116, 180.2984, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0903, -0.0549, 0.2056, 0.0000, 0.0000, 0.0000
6295, 175.7924, ShelfDecoration1 (UnityEngine.Transform), Top, -0.6052, 1.2534, -0.3802, 13.8362, 197.4585, 180.6887, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0890, 0.0024, 0.1612, 0.0000, 0.0000, 0.0000
6295, 175.7924, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.6052, 1.2534, -0.3802, 13.8362, 197.4585, 180.6887, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0890, 0.0024, 0.1612, 0.0000, 0.0000, 0.0000
6296, 175.8190, ShelfDecoration1 (UnityEngine.Transform), Top, -0.6075, 1.2545, -0.3760, 13.4838, 197.1123, 181.3467, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0878, 0.0398, 0.1559, 0.0000, 0.0000, 0.0000
6296, 175.8190, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.6075, 1.2545, -0.3760, 13.4838, 197.1123, 181.3467, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0878, 0.0398, 0.1559, 0.0000, 0.0000, 0.0000
6297, 175.8472, ShelfDecoration1 (UnityEngine.Transform), Top, -0.6104, 1.2561, -0.3710, 13.2744, 196.8824, 181.9505, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.1016, 0.0583, 0.1791, 0.0000, 0.0000, 0.0000
6297, 175.8472, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.6104, 1.2561, -0.3710, 13.2744, 196.8824, 181.9505, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.1016, 0.0583, 0.1791, 0.0000, 0.0000, 0.0000
6298, 175.8774, ShelfDecoration1 (UnityEngine.Transform), Top, -0.6130, 1.2577, -0.3665, 12.8010, 196.6182, 182.5715, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0858, 0.0508, 0.1491, 0.0000, 0.0000, 0.0000
6298, 175.8774, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.6130, 1.2577, -0.3665, 12.8010, 196.6182, 182.5715, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0858, 0.0508, 0.1491, 0.0000, 0.0000, 0.0000
6299, 175.9057, ShelfDecoration1 (UnityEngine.Transform), Top, -0.6158, 1.2588, -0.3619, 12.7796, 196.6664, 182.8081, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0984, 0.0391, 0.1601, 0.0000, 0.0000, 0.0000
6299, 175.9057, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.6158, 1.2588, -0.3619, 12.7796, 196.6664, 182.8081, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0984, 0.0391, 0.1601, 0.0000, 0.0000, 0.0000
6300, 175.9309, ShelfDecoration1 (UnityEngine.Transform), Top, -0.6181, 1.2596, -0.3580, 12.7561, 196.6309, 183.0421, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0939, 0.0350, 0.1550, 0.0000, 0.0000, 0.0000
6300, 175.9309, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.6181, 1.2596, -0.3580, 12.7561, 196.6309, 183.0421, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0939, 0.0350, 0.1550, 0.0000, 0.0000, 0.0000
6301, 175.9561, ShelfDecoration1 (UnityEngine.Transform), Top, -0.6216, 1.2601, -0.3533, 13.4531, 196.9889, 183.7123, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.1380, 0.0183, 0.1884, 0.0000, 0.0000, 0.0000
6301, 175.9561, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.6216, 1.2601, -0.3533, 13.4531, 196.9889, 183.7123, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.1380, 0.0183, 0.1884, 0.0000, 0.0000, 0.0000
6302, 175.9834, ShelfDecoration1 (UnityEngine.Transform), Top, -0.6262, 1.2612, -0.3483, 13.9185, 197.3448, 184.1455, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.1665, 0.0385, 0.1839, 0.0000, 0.0000, 0.0000
6302, 175.9834, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.6262, 1.2612, -0.3483, 13.9185, 197.3448, 184.1455, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.1665, 0.0385, 0.1839, 0.0000, 0.0000, 0.0000
6303, 176.0170, ShelfDecoration1 (UnityEngine.Transform), Top, -0.6319, 1.2626, -0.3439, 14.6597, 197.9322, 184.4338, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.1719, 0.0416, 0.1310, 0.0000, 0.0000, 0.0000
6303, 176.0170, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.6319, 1.2626, -0.3439, 14.6597, 197.9322, 184.4338, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.1719, 0.0416, 0.1310, 0.0000, 0.0000, 0.0000
6304, 176.0508, ShelfDecoration1 (UnityEngine.Transform), Top, -0.6376, 1.2644, -0.3399, 15.0153, 198.5419, 184.5308, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.1695, 0.0537, 0.1165, 0.0000, 0.0000, 0.0000
6304, 176.0508, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.6376, 1.2644, -0.3399, 15.0153, 198.5419, 184.5308, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.1695, 0.0537, 0.1165, 0.0000, 0.0000, 0.0000
6305, 176.0749, ShelfDecoration1 (UnityEngine.Transform), Top, -0.6419, 1.2657, -0.3368, 15.3001, 198.9543, 184.6726, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.1760, 0.0545, 0.1310, 0.0000, 0.0000, 0.0000
6305, 176.0749, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.6419, 1.2657, -0.3368, 15.3001, 198.9543, 184.6726, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.1760, 0.0545, 0.1310, 0.0000, 0.0000, 0.0000
6306, 176.0960, ShelfDecoration1 (UnityEngine.Transform), Top, -0.6446, 1.2677, -0.3346, 16.0596, 199.7935, 185.9806, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.1275, 0.0945, 0.1052, 0.0000, 0.0000, 0.0000
6306, 176.0960, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.6446, 1.2677, -0.3346, 16.0596, 199.7935, 185.9806, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.1275, 0.0945, 0.1052, 0.0000, 0.0000, 0.0000
6307, 176.1231, ShelfDecoration1 (UnityEngine.Transform), Top, -0.6461, 1.2693, -0.3327, 16.3297, 200.2898, 185.6418, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0554, 0.0582, 0.0684, 0.0000, 0.0000, 0.0000
6307, 176.1231, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.6461, 1.2693, -0.3327, 16.3297, 200.2898, 185.6418, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0554, 0.0582, 0.0684, 0.0000, 0.0000, 0.0000
6308, 176.1516, ShelfDecoration1 (UnityEngine.Transform), Top, -0.6464, 1.2693, -0.3317, 19.0185, 200.3345, 183.5637, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0104, 0.0008, 0.0364, 0.0000, 0.0000, 0.0000
6308, 176.1516, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.6464, 1.2693, -0.3317, 19.0185, 200.3345, 183.5637, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0104, 0.0008, 0.0364, 0.0000, 0.0000, 0.0000
6309, 176.1789, ShelfDecoration1 (UnityEngine.Transform), Top, -0.6464, 1.2687, -0.3316, 24.2494, 200.5350, 184.3849, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0011, -0.0219, 0.0021, 0.0000, 0.0000, 0.0000
6309, 176.1789, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.6464, 1.2687, -0.3316, 24.2494, 200.5350, 184.3849, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0011, -0.0219, 0.0021, 0.0000, 0.0000, 0.0000
6310, 176.2113, ShelfDecoration1 (UnityEngine.Transform), Top, -0.6459, 1.2677, -0.3319, 32.5388, 201.4932, 184.6377, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0159, -0.0297, -0.0090, 0.0000, 0.0000, 0.0000
6310, 176.2113, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.6459, 1.2677, -0.3319, 32.5388, 201.4932, 184.6377, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0159, -0.0297, -0.0090, 0.0000, 0.0000, 0.0000
6311, 176.2381, ShelfDecoration1 (UnityEngine.Transform), Top, -0.6453, 1.2663, -0.3322, 38.9212, 202.3761, 184.9951, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0220, -0.0510, -0.0096, 0.0000, 0.0000, 0.0000
6311, 176.2381, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.6453, 1.2663, -0.3322, 38.9212, 202.3761, 184.9951, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0220, -0.0510, -0.0096, 0.0000, 0.0000, 0.0000
6312, 176.2620, ShelfDecoration1 (UnityEngine.Transform), Top, -0.6430, 1.2655, -0.3320, 48.6108, 205.5259, 189.3023, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0987, -0.0363, 0.0051, 0.0000, 0.0000, 0.0000
6312, 176.2620, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.6430, 1.2655, -0.3320, 48.6108, 205.5259, 189.3023, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0987, -0.0363, 0.0051, 0.0000, 0.0000, 0.0000
6313, 176.2934, ShelfDecoration1 (UnityEngine.Transform), Top, -0.6356, 1.2674, -0.3332, 63.0919, 218.0218, 203.4506, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.2331, 0.0626, -0.0362, 0.0000, 0.0000, 0.0000
6313, 176.2934, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.6356, 1.2674, -0.3332, 63.0919, 218.0218, 203.4506, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.2331, 0.0626, -0.0362, 0.0000, 0.0000, 0.0000
6314, 176.3201, ShelfDecoration1 (UnityEngine.Transform), Top, -0.6160, 1.2751, -0.3426, 72.2780, 286.6007, 278.1392, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.7359, 0.2852, -0.3535, 0.0000, 0.0000, 0.0000
6314, 176.3201, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.6160, 1.2751, -0.3426, 72.2780, 286.6007, 278.1392, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.7359, 0.2852, -0.3535, 0.0000, 0.0000, 0.0000
6315, 176.3540, ShelfDecoration1 (UnityEngine.Transform), Top, -0.5867, 1.2867, -0.3581, 58.3016, 324.3177, 323.8062, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.8632, 0.3431, -0.4557, 0.0000, 0.0000, 0.0000
6315, 176.3540, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.5867, 1.2867, -0.3581, 58.3016, 324.3177, 323.8062, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.8632, 0.3431, -0.4557, 0.0000, 0.0000, 0.0000
6316, 176.3822, ShelfDecoration1 (UnityEngine.Transform), Top, -0.5867, 1.2867, -0.3581, 58.3016, 324.3177, 323.8062, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
6316, 176.3822, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.5867, 1.2867, -0.3581, 58.3016, 324.3177, 323.8062, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
6317, 176.4098, ShelfDecoration1 (UnityEngine.Transform), Top, -0.5667, 1.2999, -0.3691, 48.2769, 330.9868, 333.6746, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.7271, 0.4782, -0.4010, 0.0000, 0.0000, 0.0000
6317, 176.4098, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.5667, 1.2999, -0.3691, 48.2769, 330.9868, 333.6746, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.7271, 0.4782, -0.4010, 0.0000, 0.0000, 0.0000
6318, 176.4328, ShelfDecoration1 (UnityEngine.Transform), Top, -0.5523, 1.3184, -0.3819, 33.8066, 338.8524, 342.4544, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.6214, 0.8018, -0.5524, 0.0000, 0.0000, 0.0000
6318, 176.4328, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.5523, 1.3184, -0.3819, 33.8066, 338.8524, 342.4544, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.6214, 0.8018, -0.5524, 0.0000, 0.0000, 0.0000
6319, 176.4575, ShelfDecoration1 (UnityEngine.Transform), Top, -0.5537, 1.3281, -0.3896, 24.6854, 345.4939, 343.4029, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0569, 0.3929, -0.3150, 0.0000, 0.0000, 0.0000
6319, 176.4575, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.5537, 1.3281, -0.3896, 24.6854, 345.4939, 343.4029, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0569, 0.3929, -0.3150, 0.0000, 0.0000, 0.0000
6320, 176.4824, ShelfDecoration1 (UnityEngine.Transform), Top, -0.5619, 1.3319, -0.3857, 24.6891, 353.7168, 332.0200, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.3277, 0.1539, 0.1574, 0.0000, 0.0000, 0.0000
6320, 176.4824, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.5619, 1.3319, -0.3857, 24.6891, 353.7168, 332.0200, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.3277, 0.1539, 0.1574, 0.0000, 0.0000, 0.0000
6321, 176.5103, ShelfDecoration1 (UnityEngine.Transform), Top, -0.5754, 1.3414, -0.3706, 30.1278, 358.1421, 319.8856, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.4848, 0.3405, 0.5428, 0.0000, 0.0000, 0.0000
6321, 176.5103, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.5754, 1.3414, -0.3706, 30.1278, 358.1421, 319.8856, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.4848, 0.3405, 0.5428, 0.0000, 0.0000, 0.0000
6322, 176.5395, ShelfDecoration1 (UnityEngine.Transform), Top, -0.5829, 1.3489, -0.3618, 33.0270, 0.3696, 313.0764, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.2580, 0.2584, 0.3008, 0.0000, 0.0000, 0.0000
6322, 176.5395, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.5829, 1.3489, -0.3618, 33.0270, 0.3696, 313.0764, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.2580, 0.2584, 0.3008, 0.0000, 0.0000, 0.0000
6323, 176.5679, ShelfDecoration1 (UnityEngine.Transform), Top, -0.5998, 1.3740, -0.3394, 36.1045, 0.2038, 299.4915, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.5941, 0.8817, 0.7889, 0.0000, 0.0000, 0.0000
6323, 176.5679, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.5998, 1.3740, -0.3394, 36.1045, 0.2038, 299.4915, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.5941, 0.8817, 0.7889, 0.0000, 0.0000, 0.0000
6324, 176.5947, ShelfDecoration1 (UnityEngine.Transform), Top, -0.6243, 1.4049, -0.3180, 36.6442, 0.6811, 293.6158, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.9128, 1.1535, 0.7968, 0.0000, 0.0000, 0.0000
6324, 176.5947, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.6243, 1.4049, -0.3180, 36.6442, 0.6811, 293.6158, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.9128, 1.1535, 0.7968, 0.0000, 0.0000, 0.0000
6325, 176.6225, ShelfDecoration1 (UnityEngine.Transform), Top, -0.6455, 1.4325, -0.2991, 36.1485, 2.7303, 288.4394, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.7630, 0.9916, 0.6794, 0.0000, 0.0000, 0.0000
6325, 176.6225, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.6455, 1.4325, -0.2991, 36.1485, 2.7303, 288.4394, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.7630, 0.9916, 0.6794, 0.0000, 0.0000, 0.0000
6326, 176.6508, ShelfDecoration1 (UnityEngine.Transform), Top, -0.6618, 1.4429, -0.2843, 38.7929, 4.6420, 292.6509, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.5748, 0.3659, 0.5230, 0.0000, 0.0000, 0.0000
6326, 176.6508, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.6618, 1.4429, -0.2843, 38.7929, 4.6420, 292.6509, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.5748, 0.3659, 0.5230, 0.0000, 0.0000, 0.0000
6327, 176.6768, ShelfDecoration1 (UnityEngine.Transform), Top, -0.6774, 1.4478, -0.2757, 39.6198, 5.2161, 296.1390, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.5999, 0.1894, 0.3302, 0.0000, 0.0000, 0.0000
6327, 176.6768, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.6774, 1.4478, -0.2757, 39.6198, 5.2161, 296.1390, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.5999, 0.1894, 0.3302, 0.0000, 0.0000, 0.0000
6328, 176.7055, ShelfDecoration1 (UnityEngine.Transform), Top, -0.6872, 1.4539, -0.2691, 40.5152, 6.0202, 299.0952, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.3434, 0.2136, 0.2313, 0.0000, 0.0000, 0.0000
6328, 176.7055, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.6872, 1.4539, -0.2691, 40.5152, 6.0202, 299.0952, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.3434, 0.2136, 0.2313, 0.0000, 0.0000, 0.0000
6329, 176.7337, ShelfDecoration1 (UnityEngine.Transform), Top, -0.7127, 1.4541, -0.2596, 38.9721, 11.4143, 308.7852, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.9043, 0.0084, 0.3372, 0.0000, 0.0000, 0.0000
6329, 176.7337, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.7127, 1.4541, -0.2596, 38.9721, 11.4143, 308.7852, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.9043, 0.0084, 0.3372, 0.0000, 0.0000, 0.0000
6330, 176.7583, ShelfDecoration1 (UnityEngine.Transform), Top, -0.7314, 1.4484, -0.2490, 40.8019, 8.0299, 308.1318, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.7597, -0.2320, 0.4321, 0.0000, 0.0000, 0.0000
6330, 176.7583, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.7314, 1.4484, -0.2490, 40.8019, 8.0299, 308.1318, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.7597, -0.2320, 0.4321, 0.0000, 0.0000, 0.0000
6331, 176.7916, ShelfDecoration1 (UnityEngine.Transform), Top, -0.7388, 1.4398, -0.2458, 47.6224, 4.4410, 304.9918, -0.4888, 1.1062, -0.8092, 340.2937, 333.8980, 246.3243, -0.2220, -0.2587, 0.0950, -14.6533, 33.1633, -22.6117
6331, 176.7916, ShelfDecoration2 (UnityEngine.Transform), Bottom, -0.7388, 1.4398, -0.2458, 47.6224, 4.4410, 304.9918, -0.4888, 1.1062, -0.8092, 340.2937, 333.8980, 246.3243, -0.2220, -0.2587, 0.0950, -14.6533, 33.1633, -22.6117
